time,amplitude,label
0.0,-0.0017078335162806167,
4.987531172069826e-05,-0.01282894117013468,
9.975062344139652e-05,-0.0010779076673934798,
0.00014962593516209475,-0.01591136384610735,
0.00019950124688279303,-0.003527234612383862,
0.00024937655860349125,0.02079255945737728,
0.0002992518703241895,0.023539406481879122,
0.00034912718204488776,0.0044498026217201616,
0.00039900249376558606,0.01192831274757474,
0.0004488778054862843,-0.010944447110025879,
0.0004987531172069825,0.0014188761789754702,
0.0005486284289276808,0.015497954377387031,
0.000598503740648379,0.00013111117357957319,
0.0006483790523690773,-0.012690853598350064,
0.0006982543640897755,-0.011628440558381033,
0.0007481296758104738,-0.015844882414413487,
0.0007980049875311721,-0.013136639713194748,
0.0008478802992518703,-0.02780624846920683,
0.0008977556109725686,-0.009023150457226514,
0.0009476309226932668,-0.017998484942976994,
0.000997506234413965,0.020131001830030335,
0.0010473815461346633,0.0024152528017527567,
0.0010972568578553616,0.036452119385577894,
0.00114713216957606,-0.018043712214633974,
0.001197007481296758,-0.02611227185812088,
0.0012468827930174563,-0.017996406404151535,
0.0012967581047381546,-0.035125718256468416,
0.001346633416458853,-0.010676273143279584,
0.001396508728179551,-0.03164670819364397,
0.0014463840399002493,-0.015314015889646267,
0.0014962593516209476,-0.023162334322929155,
0.001546134663341646,0.01531879917422065,
0.0015960099750623442,-0.02910288975248793,
0.0016458852867830423,0.013576154346576587,
0.0016957605985037406,-0.01129115098605059,
0.001745635910224439,-0.008807725272584874,
0.0017955112219451373,-0.013751488571647041,
0.0018453865336658353,-0.022452594091257168,
0.0018952618453865336,-0.0049815995758414645,
0.001945137157107232,0.012325071169131604,
0.00199501246882793,-0.012782192110053544,
0.0020448877805486283,-0.0027097893682165187,
0.0020947630922693266,0.00016614387810330415,
0.002144638403990025,0.019218293614737664,
0.0021945137157107233,-0.02945408746615727,
0.0022443890274314216,-0.0056101486038011876,
0.00229426433915212,0.0020949049940599193,
0.0023441396508728177,-0.02643726062623914,
0.002394014962593516,-0.02798882907727543,
0.0024438902743142144,0.02310478012361606,
0.0024937655860349127,-0.017356035058363393,
0.002543640897755611,-0.023401682864895156,
0.0025935162094763093,-0.019588379867868298,
0.0026433915211970076,0.0036825772770480002,
0.002693266832917706,-0.0038891023866638244,
