time,amplitude,label
0.0,0.04017247136447252,
4.987531172069826e-05,0.029509077515390333,
9.975062344139652e-05,0.025675763276020617,
0.00014962593516209475,0.026648487172792275,
0.00019950124688279303,0.01603630063872248,
0.00024937655860349125,-0.001124449612353258,
0.0002992518703241895,-0.00453211447608487,
0.00034912718204488776,0.036316636401669086,
0.00039900249376558606,0.015927488228318142,
0.0004488778054862843,0.023399593721150067,
0.0004987531172069825,0.019223121950438914,
0.0005486284289276808,0.019798409549815536,
0.000598503740648379,0.02086064272013389,
0.0006483790523690773,0.02595402650590445,
0.0006982543640897755,0.0037824397842255875,
0.0007481296758104738,0.032830894088268045,
0.0007980049875311721,0.0038241087028394617,
0.0008478802992518703,0.018273731433386137,
0.0008977556109725686,-0.003274978468169723,
0.0009476309226932668,0.0117549907839883,
0.000997506234413965,0.004138070204046735,
0.0010473815461346633,0.014176408227011996,
0.0010972568578553616,0.024618484656559136,
0.00114713216957606,0.014499228439875523,
0.001197007481296758,0.04253902335312168,
0.0012468827930174563,0.024829441550543715,
0.0012967581047381546,0.009225215398662456,
0.001346633416458853,0.011118714055176018,
0.001396508728179551,0.017831998464570262,
0.0014463840399002493,0.022482714352349845,
0.0014962593516209476,-0.006843518761058973,
0.001546134663341646,0.020963637621265012,
0.0015960099750623442,-0.0069637546675674015,
0.0016458852867830423,0.01899644707626013,
0.0016957605985037406,0.027138592147854607,
0.001745635910224439,0.014868970124205681,
0.0017955112219451373,-0.024779844362742352,
0.0018453865336658353,-0.01689808882961106,
0.0018952618453865336,0.01800649723674099,
0.001945137157107232,-0.027514480398494856,
0.00199501246882793,0.018164049383843785,
0.0020448877805486283,0.023510066179725553,
0.0020947630922693266,0.025485017012412153,
0.002144638403990025,0.004552848561190719,
0.0021945137157107233,0.01446822548080804,
0.0022443890274314216,0.010737789201559789,
0.00229426433915212,-0.014776125589678928,
0.0023441396508728177,0.018201826829292937,
0.002394014962593516,0.02759220558049278,
0.0024438902743142144,0.016782962650222128,
0.0024937655860349127,-0.0013946958487608008,
0.002543640897755611,0.016950460986838792,
0.0025935162094763093,0.025018198365702495,
0.0026433915211970076,0.022748484951164716,
0.002693266832917706,0.020357947433709625,
0.002743142144638404,-0.01922423459073044,
0.002793017456359102,0.010324577857094935,
0.0028428927680798004,0.013732720187658707,
0.0028927680798004987,0.019323668864059815,
0.002942643391521197,0.011173005673452408,
0.0029925187032418953,0.026411999512380893,
0.0030423940149625936,-0.024591572617616582,
0.003092269326683292,0.010894076872702035,
0.00314214463840399,0.009395955323355992,
0.0031920199501246885,0.01544344006407745,
0.0032418952618453864,0.024725820472145485,
0.0032917705735660847,-0.012039310762390029,
0.003341645885286783,0.023603702370716108,
0.0033915211970074813,0.012889553111355197,
0.0034413965087281796,-0.0024509512907974406,
0.003491271820448878,-0.013585000632175884,
0.003541147132169576,0.002682068575405859,
0.0035910224438902745,0.003713084466540409,
0.0036408977556109724,0.0042365195102385626,
0.0036907730673316707,-0.010594471355173912,
0.003740648379052369,0.0076412767665839446,
0.0037905236907730673,-0.007890040456359004,
0.0038403990024937656,0.016134063313272374,
0.003890274314214464,0.023231494906687977,
0.003940149625935162,-0.014916955215731914,
0.00399002493765586,-0.0021352490496062324,
0.004039900249376558,0.011244047930265202,
0.004089775561097257,0.0004958732015513819,
0.004139650872817955,-0.024233131380932135,
0.004189526184538653,0.008724810006339158,
0.004239401496259352,-0.01363452386489835,
0.00428927680798005,-0.0018404845166505742,
0.004339152119700748,-0.020056491367329274,
0.0043890274314214465,0.006476142755228195,
0.004438902743142145,-0.012053984907870876,
0.004488778054862843,0.007473992683357853,
0.004538653366583541,-0.009548136444940942,
0.00458852867830424,-0.013834271035944194,
0.004638403990024938,-0.0007213896822416514,
0.0046882793017456355,-0.023307903905516392,
0.004738154613466334,0.01949568418737201,
0.004788029925187032,-0.004977122801168266,
0.00483790523690773,-0.016536913178950674,
0.004887780548628429,-0.014312651849355543,
0.004937655860349127,-0.008336350410522123,
0.004987531172069825,0.006062270888426516,
0.005037406483790524,-0.022565833756111195,
0.005087281795511222,-0.014950416989918933,
0.00513715710723192,-0.010429500427624184,
0.0051870324189526185,0.013184524387246495,
0.005236907730673317,0.004771437369444648,
0.005286783042394015,0.013376283768403571,
0.0053366583541147134,-0.010268650831105362,
0.005386533665835412,0.01050197885725664,
0.00543640897755611,0.007767446071846642,
0.005486284289276808,-0.0010397812305230538,
0.005536159600997507,-8.280505245067925e-05,
0.005586034912718204,-0.020899982913102397,
0.005635910224438902,0.015202625887994193,
0.005685785536159601,-0.016136588302064547,
0.005735660847880299,-0.004298147563991231,
0.005785536159600997,-0.0027742478004118727,
0.005835411471321696,-0.033722635882242356,
0.005885286783042394,-0.014143408135520709,
0.005935162094763092,-0.010547367188490166,
0.0059850374064837905,-0.015516361074421907,
0.006034912718204489,-0.014618209043401555,
0.006084788029925187,0.008150037801977966,
0.0061346633416458855,-0.02685424980762805,
0.006184538653366584,-0.033681793814847254,
0.006234413965087282,-0.023647370410003206,
0.00628428927680798,-0.0038820978747214005,
0.006334164588528679,-0.002612635271448312,
0.006384039900249377,-0.006335809035956267,
0.006433915211970074,-0.0019329786760083813,
0.006483790523690773,-0.011949837478673345,
0.006533665835411471,-0.02373691417686694,
0.006583541147132169,-0.030316292411113572,
0.006633416458852868,-0.03523887071418424,
0.006683291770573566,-0.019878694305135784,
0.006733167082294264,-0.004805830244284678,
0.0067830423940149626,-0.013232978090950767,
0.006832917705735661,-0.016593838472743917,
0.006882793017456359,-0.03291579582985263,
0.0069326683291770575,0.021461060827540956,
0.006982543640897756,-0.02974828744825463,
0.007032418952618454,-0.01569126538161214,
0.007082294264339152,-0.0025848130113248994,
