time,amplitude
0.0,0.009043042926361688
4.987531172069826e-05,0.04236792051990711
9.975062344139652e-05,0.01944684494172536
0.00014962593516209475,0.013571058110620812
0.00019950124688279303,0.028583160716433582
0.00024937655860349125,0.01777937126856816
0.0002992518703241895,0.018884815777809733
0.00034912718204488776,0.04918755195317617
0.00039900249376558606,-0.019263491519934242
0.0004488778054862843,0.015634087864361698
0.0004987531172069825,0.015960378546556117
0.0005486284289276808,0.011616739181111052
0.000598503740648379,0.031199729528248184
0.0006483790523690773,0.0340173097574847
0.0006982543640897755,0.016764220928751246
0.0007481296758104738,0.017932143534641537
0.0007980049875311721,0.025441264848895383
0.0008478802992518703,0.015293729930825476
0.0008977556109725686,0.024594824591980327
0.0009476309226932668,0.022001934197361944
0.000997506234413965,0.03947339091324552
0.0010473815461346633,0.00011059717510646452
0.0010972568578553616,0.018347520213294163
0.00114713216957606,0.022952350090938097
0.001197007481296758,0.012931624267979495
0.0012468827930174563,0.02208029127619481
0.0012967581047381546,0.04079474646337733
0.001346633416458853,-0.014624513623124537
0.001396508728179551,0.01736346709974758
0.0014463840399002493,0.006259022954957826
0.0014962593516209476,0.013522499737990357
0.001546134663341646,0.01622419562869492
0.0015960099750623442,0.03815275732147337
0.0016458852867830423,0.037479317639831033
0.0016957605985037406,0.03823377193990521
0.001745635910224439,0.03672808708215799
0.0017955112219451373,0.015761249900270703
0.0018453865336658353,0.013151403744996678
0.0018952618453865336,0.031076195919289357
0.001945137157107232,0.038304482542401215
0.00199501246882793,0.0429404230794218
0.0020448877805486283,0.02604821924694987
0.0020947630922693266,0.032984332558594794
0.002144638403990025,0.02427339779975414
0.0021945137157107233,0.024019643183970787
0.0022443890274314216,0.002640625414621709
0.00229426433915212,0.022661287529901784
0.0023441396508728177,0.042500415885363976
0.002394014962593516,0.016162850570489905
0.0024438902743142144,0.02293116494096998
0.0024937655860349127,0.013155451009239061
0.002543640897755611,0.014892600474747681
0.0025935162094763093,0.03846342224699323
0.0026433915211970076,0.012679531310916169
0.002693266832917706,0.008177627763870064
0.002743142144638404,0.000546788415008357
0.002793017456359102,0.03490827191324123
0.0028428927680798004,0.03905939712202655
0.0028927680798004987,0.028467096708109606
0.002942643391521197,0.035143592330467474
0.0029925187032418953,0.03785357471324592
0.0030423940149625936,0.016259097431898538
0.003092269326683292,0.017868045589796416
0.00314214463840399,0.03645419176543911
0.0031920199501246885,0.03246616139787112
0.0032418952618453864,0.0023801200436562517
0.0032917705735660847,0.006623423411467469
0.003341645885286783,0.0040098970985692935
0.0033915211970074813,-0.009011228449264424
0.0034413965087281796,0.02730645171482373
0.003491271820448878,0.026023933684021304
0.003541147132169576,0.023192087699336235
0.0035910224438902745,0.009149614610852137
0.0036408977556109724,-0.004215129707512191
0.0036907730673316707,-0.00037905865719455034
0.003740648379052369,0.031030308379678143
0.0037905236907730673,0.008658608813697602
0.0038403990024937656,0.0009536459212185558
0.003890274314214464,0.02846259949803537
0.003940149625935162,0.022058246792553242
0.00399002493765586,0.010448683228243742
0.004039900249376558,0.00642901477639504
0.004089775561097257,0.012495443602568101
0.004139650872817955,0.021013056258207194
0.004189526184538653,0.03519110877140172
0.004239401496259352,0.019881199995768047
0.00428927680798005,0.001888962566467969
0.004339152119700748,0.002174432260256945
0.0043890274314214465,-0.03047782239263119
0.004438902743142145,0.03701600035293317
0.004488778054862843,-0.0029106738470547847
0.004538653366583541,-0.00442815174979003
0.00458852867830424,0.020330243457713396
0.004638403990024938,0.01834066857159025
0.0046882793017456355,0.015957947823506242
0.004738154613466334,0.013506705834786253
0.004788029925187032,-0.007553688559947229
0.00483790523690773,0.011971447435830954
0.004887780548628429,0.001059846027931668
0.004937655860349127,0.013327249900255382
0.004987531172069825,0.050736614215192065
0.005037406483790524,-0.005234439326344806
0.005087281795511222,0.02493784639749593
0.00513715710723192,0.02344722604861938
0.0051870324189526185,0.016085237964987724
0.005236907730673317,-0.00673395816305657
0.005286783042394015,0.015741532505940847
0.0053366583541147134,0.004756419214824441
0.005386533665835412,-0.006275882019702227
0.00543640897755611,-0.017300859388840947
0.005486284289276808,0.005747388918283738
0.005536159600997507,-0.0035603479215738053
0.005586034912718204,0.02441504759967182
0.005635910224438902,0.00031636780557871627
0.005685785536159601,0.001537874158747858
0.005735660847880299,-0.005654302797918179
0.005785536159600997,0.00939415015687822
0.005835411471321696,0.01379460522585865
0.005885286783042394,0.003487681109030974
0.005935162094763092,0.02298746067993167
0.0059850374064837905,0.00406466906212709
0.006034912718204489,-0.006975664322828756
0.006084788029925187,-0.023302873477924185
0.0061346633416458855,0.018886901587078658
0.006184538653366584,0.007427094756258341
0.006234413965087282,-0.026312491108088615
0.00628428927680798,-0.01677263303821457
0.006334164588528679,-0.011299725864119538
0.006384039900249377,0.00610755148892913
0.006433915211970074,0.018993315849922452
0.006483790523690773,0.01383634357759494
0.006533665835411471,0.028254938549999633
0.006583541147132169,-0.0022872148866786316
0.006633416458852868,0.0028323755287305162
0.006683291770573566,-0.008302738841091777
0.006733167082294264,-0.008817571479617849
0.0067830423940149626,-0.009789519275406383
0.006832917705735661,0.003373353813187684
0.006882793017456359,-0.002797316640187908
0.0069326683291770575,-0.003837938134997613
0.006982543640897756,0.015836623246713158
0.007032418952618454,-0.00329399563690809
0.007082294264339152,0.004605311908964561
0.007132169576059851,0.026699930438512924
0.007182044887780549,-0.019219095020590483
0.007231920199501247,0.011258236910276373
0.007281795511221945,-0.012931819843394306
0.007331670822942643,0.0003316491591249422
0.007381546134663341,-0.005531962302917227
0.00743142144638404,0.0020169539869775823
0.007481296758104738,-0.00265260059568234
0.007531172069825436,0.001987721101973052
0.007581047381546135,0.002737977747459137
0.007630922693266833,0.013091481257559438
0.007680798004987531,-0.008555102815204935
0.0077306733167082295,0.002643001237333827
0.007780548628428928,-0.0032345034726486838
0.007830423940149626,-0.003975980465696151
0.007880299251870324,-0.04077264456078203
0.007930174563591023,0.00700309209068369
0.00798004987531172,-0.012540515260600264
0.00802992518703242,0.014296110964570403
0.008079800498753117,-0.024592928390257545
0.008129675810473816,-0.030684596142611997
0.008179551122194513,-0.0058110540306266
0.008229426433915213,-0.0001020478886974048
0.00827930174563591,-0.026083682863080618
0.00832917705735661,-0.012755509633171666
0.008379052369077307,-0.01665126730083227
0.008428927680798006,0.04561218071619165
0.008478802992518703,-0.01487456414875709
0.0085286783042394,-0.016555786803216517
0.0085785536159601,-0.005198974358294049
0.008628428927680797,-0.006552806749771026
0.008678304239401496,0.005960273769528322
0.008728179551122194,-0.033071952871540244
0.008778054862842893,2.2140017970120537e-05
0.00882793017456359,-0.012194485198521156
0.00887780548628429,-0.03554475750723957
0.008927680798004987,-0.023705470037996886
0.008977556109725686,-0.0024105154876613525
