time,amplitude
0.0,0.018633224204371173
4.987531172069826e-05,-0.024140391974561748
9.975062344139652e-05,0.0022032435209122844
0.00014962593516209475,-0.008537272665369964
0.00019950124688279303,-0.003155789194854383
0.00024937655860349125,-0.007925697305811536
0.0002992518703241895,-0.02115390334380025
0.00034912718204488776,-0.004966335634417545
0.00039900249376558606,0.03320150808325651
0.0004488778054862843,-0.0026054027790039197
0.0004987531172069825,0.005696401322440838
0.0005486284289276808,0.0017327658544346804
0.000598503740648379,-0.029489826324539933
0.0006483790523690773,-0.006847537205939565
0.0006982543640897755,-0.013688133518895716
0.0007481296758104738,0.00568174654319466
0.0007980049875311721,0.0032004914130769257
0.0008478802992518703,-0.013834488602968483
0.0008977556109725686,0.010105939793287904
0.0009476309226932668,0.006513512723854749
0.000997506234413965,0.006301222045815089
0.0010473815461346633,0.0015684596115222212
0.0010972568578553616,0.004589708010852922
0.00114713216957606,-0.0002851033892533449
0.001197007481296758,-0.0235242651990393
0.0012468827930174563,-0.021591046165813615
0.0012967581047381546,-0.017342178855399928
0.001346633416458853,-0.03171244973539488
0.001396508728179551,-0.0007644732538488403
0.0014463840399002493,0.018980234229634137
0.0014962593516209476,-0.010635470845101632
0.001546134663341646,-0.017186217439098574
0.0015960099750623442,0.012592491007407601
0.0016458852867830423,-0.0023941086428721807
0.0016957605985037406,-0.003473110168571011
0.001745635910224439,-0.008937972041675561
0.0017955112219451373,-0.027564899692993004
0.0018453865336658353,-0.022427416023597022
0.0018952618453865336,0.0043584837744768175
0.001945137157107232,-0.01592377242186068
0.00199501246882793,0.005615216966794614
0.0020448877805486283,0.00597052959697798
0.0020947630922693266,-0.01747586495936651
0.002144638403990025,-0.011866812626232844
0.0021945137157107233,-0.013177027561761308
0.0022443890274314216,-0.012477127715502122
0.00229426433915212,-0.024701872982763766
0.0023441396508728177,-0.009386695818840206
0.002394014962593516,-0.02654799552208256
0.0024438902743142144,-0.02142158605651205
0.0024937655860349127,-0.018806298707221062
0.002543640897755611,-0.00013774950977766057
0.0025935162094763093,-0.017347886571151046
0.0026433915211970076,-0.004460608457740522
0.002693266832917706,-0.03162016254028682
0.002743142144638404,-0.00023474338333500516
0.002793017456359102,-0.006925916442087487
0.0028428927680798004,-0.014606050967424686
0.0028927680798004987,-0.05215060322508146
0.002942643391521197,-0.03304868914930292
0.0029925187032418953,-0.009233456333523765
0.0030423940149625936,-0.017274783551303845
0.003092269326683292,0.00642443474881187
0.00314214463840399,-0.03279623600669747
0.0031920199501246885,-0.014698556938255156
0.0032418952618453864,-0.03580199259992719
0.0032917705735660847,-0.03652795064997992
0.003341645885286783,-0.02437458758725838
0.0033915211970074813,0.0026189544006856025
0.0034413965087281796,-0.03762646922211278
0.003491271820448878,0.0015739566539854054
0.003541147132169576,-0.031842621389238504
0.0035910224438902745,-0.021495684417563346
0.0036408977556109724,-0.009927342577377247
0.0036907730673316707,-0.05994107421117095
0.003740648379052369,-0.009800818346025317
0.0037905236907730673,-0.02491175525874197
0.0038403990024937656,0.0021695287208036984
0.003890274314214464,-0.0074561613225624605
0.003940149625935162,-0.03584972014728224
0.00399002493765586,-0.012468044678854654
0.004039900249376558,-0.012298222639513481
0.004089775561097257,-0.03622299034295688
0.004139650872817955,-0.004231191909661347
0.004189526184538653,-0.006243142029737926
0.004239401496259352,-0.029866655588997128
0.00428927680798005,-0.025860346856749084
0.004339152119700748,-0.03672754193023382
0.0043890274314214465,-0.04005129197338046
0.004438902743142145,-0.021611044051614525
0.004488778054862843,-0.009372293526877424
0.004538653366583541,-0.005024235316566206
0.00458852867830424,-0.033788393233400646
0.004638403990024938,-0.017865944545756657
0.0046882793017456355,-0.012435597843877069
0.004738154613466334,-0.02844855958235415
0.004788029925187032,-0.02410458089787554
0.00483790523690773,-0.03883921144879825
0.004887780548628429,0.002549885507237285
0.004937655860349127,-0.003201670202654071
0.004987531172069825,-0.03580719676942962
0.005037406483790524,-0.011560832386541719
0.005087281795511222,-0.0007350069910726439
0.00513715710723192,-0.014685594584612239
0.0051870324189526185,-0.007661528627115624
0.005236907730673317,0.0009678891577839382
0.005286783042394015,-0.032957966208746144
0.0053366583541147134,-0.00441127680675193
0.005386533665835412,-0.021682036699400397
0.00543640897755611,-0.021816252434606977
0.005486284289276808,-0.011870951301872823
0.005536159600997507,-0.03638081782903667
0.005586034912718204,-0.012660032418681666
0.005635910224438902,-0.0260052768636354
0.005685785536159601,-0.01671529132015857
0.005735660847880299,-0.011536311029470843
0.005785536159600997,-0.03639981266328628
0.005835411471321696,-0.016913846824673603
0.005885286783042394,-0.05501197193756373
0.005935162094763092,-0.0038487779333941322
0.0059850374064837905,-0.007722596552112489
0.006034912718204489,-0.011502156214825135
0.006084788029925187,-0.012944785513972292
0.0061346633416458855,-0.01069756280029209
0.006184538653366584,-0.01235736037242973
0.006234413965087282,0.006619499001941469
0.00628428927680798,-6.476550779539389e-05
0.006334164588528679,-0.038324648471489156
0.006384039900249377,-0.0341712037495092
0.006433915211970074,-0.030983809207272263
0.006483790523690773,-0.02025569955825777
0.006533665835411471,-0.011688701894268391
0.006583541147132169,-0.054653393979232384
0.006633416458852868,-0.010572186033338106
0.006683291770573566,-0.007126438254921116
0.006733167082294264,-0.03808052720737262
0.0067830423940149626,-0.013624262622957605
0.006832917705735661,-0.03043560670577517
0.006882793017456359,-0.03987466507698975
0.0069326683291770575,-0.014464971275863655
0.006982543640897756,-0.014383505656699614
0.007032418952618454,-0.024813904016895483
0.007082294264339152,-0.0035931140883665377
0.007132169576059851,-0.011620962356613748
0.007182044887780549,-0.021070777051160623
0.007231920199501247,0.010192658975487661
0.007281795511221945,-0.023955193355521973
0.007331670822942643,0.000866977931707506
0.007381546134663341,-0.01790948277903259
0.00743142144638404,-0.020410466448207785
0.007481296758104738,-0.01662035067860331
0.007531172069825436,0.013103510783958078
0.007581047381546135,-0.020827105391492275
0.007630922693266833,-0.018069170440014087
0.007680798004987531,-0.043069523621702674
0.0077306733167082295,0.009965474616677704
0.007780548628428928,0.007167050209953308
0.007830423940149626,0.006561953679712511
0.007880299251870324,-0.0010111465026177938
0.007930174563591023,0.009321455932498526
0.00798004987531172,-0.012769559622571551
0.00802992518703242,-0.003416896587550692
0.008079800498753117,-0.022424924919969405
0.008129675810473816,-0.006575245339546201
0.008179551122194513,-0.014464543038113196
0.008229426433915213,0.0009094757531805664
0.00827930174563591,-0.0456219662409439
0.00832917705735661,-0.005709460217040387
0.008379052369077307,-0.024451688164188443
0.008428927680798006,-0.026845525843209404
0.008478802992518703,0.004355967307564646
0.0085286783042394,-0.011377504503587585
0.0085785536159601,-0.022885873710568258
0.008628428927680797,-0.023809742060003674
0.008678304239401496,0.01466321867918232
0.008728179551122194,0.0032202378696784906
0.008778054862842893,0.0011576789425832741
0.00882793017456359,0.0030938429788073428
0.00887780548628429,-0.0058414461163813144
0.008927680798004987,0.026147670522625923
0.008977556109725686,-0.006471791613912944
0.009027431421446384,-0.012426290751661975
0.009077306733167083,-0.03338920955628328
0.00912718204488778,0.003825242564006396
0.00917705735660848,0.009866272356206983
0.009226932668329177,-0.04032192686821481
0.009276807980049876,-0.013869797579313527
0.009326683291770574,-0.0015822773871379293
